log_id,account_id,action,query_time,timestamp
45377,5203,withdrawal,3.42,2025-12-09 06:42:15
45378,5203,balance_check,1.6046,2025-05-26 13:46:09
45379,14453,suspicious_activity,4.4429,2025-04-08 21:51:08
45380,14453,transfer,1.5086,2025-06-23 05:32:04
45381,14453,transfer,4.3185,2025-06-22 15:31:43
45382,14453,suspicious_activity,2.0973,2025-02-22 04:22:06
45383,14453,transfer,1.5199,2025-01-06 11:05:08
45384,14454,withdrawal,2.9442,2025-08-24 05:02:50
45385,14454,slow_query,3.86,2025-10-06 05:54:17
45386,14454,withdrawal,0.3217,2025-03-15 17:42:28
45387,14454,failed_login,3.7102,2025-08-02 21:25:40
45388,12879,failed_login,2.4392,2025-09-20 14:25:46
45389,12879,slow_query,4.009,2025-11-10 05:02:31
45390,12879,withdrawal,1.3045,2025-12-13 15:11:16
45391,12879,deposit,3.8663,2025-06-02 13:57:16
45392,14705,transfer,0.8804,2025-01-03 15:22:52
45393,14705,login,4.7737,2025-02-23 12:33:46
45394,14705,logout,2.0928,2025-02-09 13:58:37
45395,14705,balance_check,1.5808,2025-11-03 02:20:12
45396,14705,balance_check,3.2867,2025-09-11 19:00:23
45397,14706,deposit,4.0765,2025-03-06 04:06:06
45398,14706,withdrawal,0.8115,2025-09-30 10:06:41
45399,14706,logout,4.3885,2025-10-13 02:11:28
45400,14706,balance_check,2.4506,2025-03-29 12:07:24
45401,14707,deposit,1.1858,2025-09-18 20:33:07
45402,14707,deposit,2.0533,2025-04-07 02:50:50
45403,14707,withdrawal,2.5827,2025-07-19 01:19:25
45404,14707,transfer,1.5252,2025-10-15 00:35:44
45405,7877,logout,4.282,2025-04-03 19:00:26
45406,7877,login,1.3921,2025-03-10 14:33:13
45407,7877,slow_query,3.062,2025-11-12 05:29:56
45408,7878,deposit,2.4531,2025-11-15 19:30:54
45409,7878,deposit,0.5259,2025-01-02 03:12:55
45410,7878,login,0.9751,2025-11-07 02:16:30
45411,7878,login,4.2828,2025-07-28 10:39:45
45412,7879,logout,1.6837,2025-11-04 18:57:41
45413,7879,withdrawal,3.8471,2025-09-20 03:29:51
45414,7879,login,1.32,2025-09-08 02:41:21
45415,7879,logout,0.8273,2025-07-02 13:15:24
45416,7879,failed_login,1.906,2025-08-26 16:24:04
45417,12738,slow_query,1.2314,2025-09-11 16:23:07
45418,12738,logout,4.8629,2025-01-24 19:29:10
45419,12738,transfer,2.8966,2025-08-07 06:55:44
45420,12738,transfer,2.407,2025-01-10 00:02:38
45421,9621,logout,1.4679,2025-04-09 11:06:24
45422,9621,balance_check,4.9928,2025-06-28 02:47:46
45423,9621,slow_query,2.1279,2025-06-04 21:50:08
45424,9621,slow_query,0.8404,2024-12-27 22:22:51
45425,9622,logout,3.3016,2025-07-27 09:42:37
45426,9622,suspicious_activity,2.9531,2025-06-22 07:42:55
45427,9622,transfer,3.302,2025-01-16 10:59:47
45428,9622,failed_login,2.9568,2025-11-26 18:07:14
45429,9622,deposit,0.8086,2025-05-08 08:13:19
45430,9623,deposit,1.4699,2024-12-31 20:57:50
45431,9623,deposit,1.6574,2025-06-24 06:25:47
45432,9623,logout,1.3329,2025-11-28 19:49:09
45433,9623,transfer,3.5789,2025-11-25 18:57:24
45434,14652,suspicious_activity,1.8075,2025-02-23 07:16:00
45435,14652,transfer,3.594,2025-08-09 05:54:50
45436,14652,slow_query,0.7904,2025-08-26 11:52:47
45437,1566,logout,2.1943,2025-06-19 00:22:53
45438,1566,balance_check,0.9388,2025-08-17 13:20:49
45439,1566,balance_check,4.1934,2025-04-07 20:24:12
45440,1566,logout,1.4385,2024-12-30 06:28:19
45441,1567,balance_check,0.1486,2024-12-23 11:30:55
45442,1567,slow_query,2.1143,2025-06-27 20:53:52
45443,1567,logout,0.3564,2025-06-12 17:01:22
45444,1567,deposit,1.2439,2025-11-16 15:48:09
45445,17487,logout,2.3345,2025-08-16 10:06:58
45446,17487,suspicious_activity,0.7589,2025-07-11 22:36:44
45447,17487,slow_query,3.8793,2025-10-19 17:56:51
45448,17487,login,0.8709,2025-12-14 08:50:17
45449,17488,withdrawal,3.9302,2025-11-05 12:20:31
45450,17488,deposit,0.8701,2025-01-09 09:27:13
45451,17488,suspicious_activity,4.0119,2025-09-03 09:02:02
45452,17488,deposit,2.672,2025-10-04 14:34:27
45453,17489,deposit,1.5613,2025-08-12 13:26:57
45454,17489,slow_query,1.3865,2025-03-17 01:14:26
45455,17489,deposit,0.6667,2025-01-25 18:27:39
45456,12853,failed_login,2.0453,2025-01-11 09:26:03
45457,12853,transfer,1.5564,2024-12-23 18:04:51
45458,12853,transfer,4.8637,2025-03-11 11:56:57
45459,12853,slow_query,0.1666,2025-05-14 07:13:46
45460,12853,slow_query,1.3194,2025-06-09 23:53:23
45461,12854,login,4.7206,2025-01-30 06:49:54
45462,12854,balance_check,3.1481,2025-08-15 22:21:07
45463,12854,transfer,3.3445,2025-11-01 22:38:05
45464,12855,suspicious_activity,0.3165,2025-10-25 07:20:18
45465,12855,slow_query,2.3332,2024-12-19 09:31:30
45466,12855,deposit,3.2256,2025-01-16 11:47:47
45467,12855,slow_query,4.1503,2025-07-20 12:46:37
45468,12855,logout,0.2082,2025-05-29 16:26:31
45469,5716,deposit,0.2312,2025-10-31 23:58:14
45470,5716,login,3.3506,2025-05-31 20:49:28
45471,5716,balance_check,1.9786,2025-11-24 02:09:25
45472,5716,slow_query,4.4717,2025-01-05 02:17:03
45473,8237,slow_query,3.5577,2025-04-01 23:56:04
45474,8237,slow_query,1.0729,2025-04-22 15:14:20
45475,8237,transfer,0.2713,2025-08-23 14:09:10
45476,8237,suspicious_activity,4.2442,2025-08-03 19:11:21
45477,8238,transfer,4.276,2025-07-28 21:10:45
45478,8238,suspicious_activity,1.3468,2025-05-10 02:44:56
45479,8238,transfer,2.6487,2025-06-20 00:06:36
45480,8238,suspicious_activity,3.2102,2025-03-04 20:41:32
45481,8238,deposit,1.5673,2025-11-11 11:00:45
45482,5683,balance_check,4.8057,2025-06-27 05:59:49
45483,5683,slow_query,1.8918,2025-03-26 16:28:43
45484,5683,balance_check,3.5346,2025-03-10 16:09:24
45485,5684,balance_check,3.0684,2025-10-09 01:00:19
45486,5684,deposit,3.6217,2025-01-08 08:06:27
45487,5684,logout,3.4543,2025-06-11 08:51:03
45488,5684,login,1.3454,2025-06-01 01:55:45
45489,5684,withdrawal,0.6732,2024-12-26 01:11:01
45490,5685,logout,0.968,2025-03-03 19:49:49
45491,5685,withdrawal,1.7499,2025-02-21 11:30:56
45492,5685,slow_query,3.3006,2025-09-26 13:33:43
45493,15992,failed_login,3.7149,2025-07-20 23:16:05
45494,15992,logout,4.4312,2025-01-12 05:30:39
45495,15992,deposit,1.8168,2025-05-30 16:00:08
45496,15992,suspicious_activity,1.4427,2025-09-08 14:29:59
45497,15992,deposit,0.0497,2025-03-29 06:44:56
45498,15993,suspicious_activity,1.7012,2025-02-26 18:25:50
45499,15993,balance_check,0.1642,2025-12-07 07:13:04
45500,15993,suspicious_activity,3.3877,2025-05-25 11:59:37
45501,17530,suspicious_activity,4.3384,2025-06-01 14:14:33
45502,17530,login,0.0123,2025-07-14 02:57:10
45503,17530,suspicious_activity,3.5493,2025-05-29 17:28:12
45504,17530,withdrawal,4.5758,2025-02-04 02:57:25
45505,10021,withdrawal,4.7289,2025-12-12 09:44:59
45506,10021,failed_login,2.2679,2024-12-31 20:36:15
45507,10021,failed_login,3.3081,2025-02-12 21:14:13
45508,10021,login,0.7475,2025-10-03 22:28:37
45509,10022,deposit,3.6964,2025-04-26 18:19:32
45510,10022,suspicious_activity,0.3684,2025-09-14 20:59:02
45511,10022,logout,2.1769,2025-05-19 21:58:24
45512,10022,failed_login,3.1639,2025-12-01 17:29:40
45513,13442,deposit,0.3988,2025-07-07 07:54:52
45514,13442,deposit,1.5778,2025-05-18 12:44:58
45515,13442,suspicious_activity,1.0302,2025-08-13 15:05:30
45516,13442,failed_login,0.1158,2025-10-06 14:37:38
45517,13443,login,1.8444,2025-01-03 15:12:20
45518,13443,transfer,4.6746,2025-01-12 01:39:18
45519,13443,transfer,1.7943,2024-12-28 00:04:52
45520,13443,logout,3.8349,2025-03-30 06:27:05
45521,13444,slow_query,0.4607,2025-04-22 19:33:53
45522,13444,logout,4.9363,2025-08-27 07:57:48
45523,13444,failed_login,1.2785,2025-03-18 07:03:27
45524,13444,slow_query,3.8495,2025-12-06 09:59:21
45525,13579,login,1.7136,2025-08-07 21:57:35
45526,13579,slow_query,4.7561,2025-12-05 00:20:10
45527,13579,balance_check,3.4335,2025-07-08 00:38:55
45528,13580,withdrawal,4.2403,2025-04-07 20:33:38
45529,13580,slow_query,4.5327,2025-07-09 09:51:33
45530,13580,transfer,3.5447,2024-12-30 16:41:02
45531,13580,transfer,4.7862,2025-02-04 17:54:23
45532,13580,logout,4.7317,2025-06-22 22:35:08
45533,13581,deposit,0.3976,2025-03-14 19:15:40
45534,13581,withdrawal,4.8022,2025-05-23 23:31:12
45535,13581,login,4.1113,2025-11-08 01:01:12
45536,6786,suspicious_activity,3.8784,2025-02-23 10:19:04
45537,6786,slow_query,0.2003,2025-06-23 00:04:12
45538,6786,withdrawal,4.5302,2025-07-07 10:22:38
45539,6786,deposit,2.9952,2025-04-29 15:01:11
45540,6787,balance_check,1.1759,2025-06-05 11:39:50
45541,6787,balance_check,4.5397,2025-06-28 22:00:48
45542,6787,logout,1.3213,2025-10-20 03:54:02
45543,8478,failed_login,0.2628,2025-03-12 13:25:16
45544,8478,slow_query,4.2876,2025-05-18 01:13:54
45545,8478,logout,0.4433,2025-10-20 09:37:32
45546,8478,transfer,4.6238,2025-08-10 07:26:43
45547,8478,transfer,3.0665,2025-10-28 00:18:50
45548,12544,login,2.448,2025-03-28 19:11:22
45549,12544,slow_query,2.7624,2025-07-20 08:22:18
45550,12544,transfer,4.4993,2025-02-07 02:44:36
45551,12545,transfer,1.8695,2025-01-21 05:59:36
45552,12545,suspicious_activity,3.928,2024-12-25 12:19:46
45553,12545,withdrawal,0.9867,2025-04-24 08:37:14
45554,12545,slow_query,0.4836,2025-08-07 15:52:15
45555,10286,failed_login,3.1889,2025-11-28 01:06:44
45556,10286,withdrawal,0.0223,2025-07-11 13:28:27
45557,10286,slow_query,4.1558,2025-03-26 08:57:52
45558,10286,slow_query,1.6636,2025-04-04 19:12:18
45559,10287,transfer,4.7479,2025-07-02 03:27:42
45560,10287,logout,0.8049,2025-05-18 10:42:32
45561,10287,suspicious_activity,0.7969,2025-01-13 00:31:38
45562,10288,logout,0.4193,2025-11-28 04:15:23
45563,10288,balance_check,3.5251,2025-04-11 07:36:45
45564,10288,login,3.9089,2025-06-25 21:40:09
45565,10288,transfer,3.6504,2024-12-20 04:05:02
45566,10288,transfer,4.9906,2025-06-25 19:10:55
45567,13911,failed_login,4.5941,2025-01-07 16:22:55
45568,13911,login,0.3242,2025-05-11 23:02:23
45569,13911,logout,2.1553,2025-09-01 06:46:15
45570,13912,slow_query,3.1522,2025-11-25 08:08:17
45571,13912,suspicious_activity,0.3963,2025-06-19 16:01:24
45572,13912,failed_login,0.9931,2025-03-26 22:03:26
45573,13912,slow_query,2.5082,2025-02-27 11:22:08
45574,13913,slow_query,4.9435,2025-09-04 13:49:46
45575,13913,suspicious_activity,4.1659,2025-10-19 12:27:53
45576,13913,balance_check,2.6314,2025-07-13 18:35:04
45577,13913,slow_query,2.8661,2025-12-10 13:48:03
45578,13913,login,4.0351,2025-07-26 01:48:25
45579,19366,balance_check,0.3715,2025-01-03 06:21:07
45580,19366,deposit,1.622,2025-07-09 03:02:06
45581,19366,deposit,1.9156,2025-07-15 18:01:16
45582,19366,transfer,2.8044,2025-08-19 22:35:55
45583,19367,slow_query,4.4147,2025-07-13 02:33:49
45584,19367,logout,3.9725,2025-08-18 03:20:47
45585,19367,withdrawal,3.4976,2025-09-17 23:05:36
45586,19367,slow_query,3.1875,2025-05-03 15:10:17
45587,19367,slow_query,2.8251,2025-09-25 16:12:23
45588,19368,login,4.6036,2025-01-20 15:45:59
45589,19368,failed_login,3.5088,2025-11-29 12:37:46
45590,19368,balance_check,2.2618,2025-09-04 17:38:10
45591,19368,login,4.9904,2025-06-25 23:56:49
45592,19368,slow_query,3.6877,2025-03-29 08:32:06
45593,6073,logout,0.2288,2025-01-27 15:46:54
45594,6073,login,1.4993,2025-11-19 15:03:28
45595,6073,failed_login,4.1137,2025-02-10 18:45:06
45596,6073,suspicious_activity,3.4333,2025-10-08 07:37:58
45597,6073,slow_query,4.8817,2025-07-18 06:08:57
45598,6074,failed_login,3.991,2025-08-21 01:30:10
45599,6074,balance_check,0.024,2025-03-11 16:35:42
45600,6074,transfer,2.845,2025-07-29 00:10:34
45601,6074,failed_login,3.739,2025-11-10 22:08:17
45602,10203,transfer,1.1557,2025-02-06 11:50:47
45603,10203,login,4.988,2025-09-08 00:01:09
45604,10203,logout,4.9817,2025-01-10 12:46:48
45605,10203,slow_query,4.9637,2025-06-21 21:33:06
45606,11683,logout,1.5166,2025-06-23 12:03:42
45607,11683,slow_query,1.7777,2025-07-25 00:28:24
45608,11683,balance_check,1.6079,2025-06-04 20:41:57
45609,11684,failed_login,0.6734,2025-06-10 23:14:27
45610,11684,deposit,3.7429,2025-05-18 04:55:51
45611,11684,failed_login,2.7561,2025-03-02 00:42:39
45612,11684,deposit,1.0045,2025-04-24 10:52:28
45613,11685,withdrawal,2.3013,2024-12-24 15:15:58
45614,11685,withdrawal,2.173,2025-05-07 08:00:29
45615,11685,slow_query,3.473,2025-02-22 12:04:28
45616,11685,balance_check,1.7287,2024-12-19 21:28:02
45617,11685,login,2.7257,2025-08-28 09:03:31
45618,14255,login,0.8441,2025-03-13 06:35:26
45619,14255,balance_check,2.5682,2025-02-11 05:58:18
45620,14255,withdrawal,1.8068,2025-12-04 07:33:10
45621,4404,transfer,4.8,2025-08-23 14:53:56
45622,4404,transfer,4.7172,2025-09-02 15:37:39
45623,4404,balance_check,3.6235,2025-12-13 12:21:43
45624,4404,slow_query,4.8203,2025-01-13 08:48:04
45625,4404,deposit,2.1533,2025-09-16 03:37:22
45626,4405,failed_login,3.5553,2025-08-30 00:02:37
45627,4405,deposit,4.2705,2025-06-29 01:29:24
45628,4405,deposit,0.2787,2025-07-17 18:19:55
45629,4405,withdrawal,0.0276,2025-07-10 01:54:22
45630,4405,slow_query,2.4548,2024-12-19 05:43:42
45631,4406,suspicious_activity,4.774,2025-01-16 04:55:09
45632,4406,suspicious_activity,2.7805,2025-09-08 18:31:01
45633,4406,login,3.1105,2025-03-02 01:59:03
45634,4406,logout,0.1026,2024-12-31 12:48:13
45635,16694,failed_login,3.6937,2025-11-02 15:01:27
45636,16694,login,3.5279,2025-09-28 21:53:57
45637,16694,failed_login,3.8866,2025-04-05 06:28:14
45638,16694,balance_check,3.278,2025-10-20 08:36:06
45639,2204,balance_check,3.3991,2025-02-01 12:38:52
45640,2204,withdrawal,2.8166,2025-02-06 03:46:17
45641,2204,transfer,3.0006,2025-06-16 08:45:29
45642,2204,failed_login,1.9186,2025-11-15 09:18:16
45643,3167,failed_login,1.898,2025-12-18 00:14:38
45644,3167,logout,1.9623,2025-09-11 20:45:26
45645,3167,balance_check,2.2811,2025-11-19 09:46:55
45646,3167,slow_query,3.1275,2025-03-25 05:36:25
45647,3167,login,0.9486,2025-11-08 12:58:03
45648,12723,failed_login,2.542,2025-06-26 13:55:05
45649,12723,failed_login,0.4703,2025-02-19 19:19:57
45650,12723,suspicious_activity,0.0937,2025-03-22 21:54:19
45651,12723,balance_check,3.3757,2025-10-22 01:07:30
45652,12723,balance_check,4.1887,2025-01-29 07:38:47
45653,12724,deposit,3.321,2025-04-18 02:28:53
45654,12724,withdrawal,1.8034,2025-12-17 18:57:34
45655,12724,suspicious_activity,0.0951,2025-05-04 02:39:34
45656,3534,deposit,1.5983,2025-01-23 22:08:54
45657,3534,failed_login,2.4783,2025-10-18 05:12:23
45658,3534,transfer,0.4882,2025-10-01 05:54:43
45659,3534,transfer,4.378,2025-01-26 18:29:44
45660,4270,transfer,2.1508,2025-09-14 18:11:40
45661,4270,login,2.6141,2025-03-07 05:43:38
45662,4270,login,1.0182,2025-11-30 09:24:19
45663,4270,suspicious_activity,3.6178,2025-08-13 16:58:01
45664,4270,logout,2.8997,2025-07-05 07:17:36
45665,4271,logout,4.3126,2025-10-08 09:39:31
45666,4271,balance_check,4.9325,2025-01-26 08:53:26
45667,4271,deposit,0.19,2025-08-03 15:37:59
45668,4271,deposit,4.1048,2025-11-21 19:16:04
45669,4272,logout,1.2972,2025-03-21 10:57:34
45670,4272,transfer,3.3016,2025-04-18 15:09:38
45671,4272,suspicious_activity,4.0614,2025-03-24 00:23:28
45672,4272,suspicious_activity,4.2576,2025-01-20 23:43:56
45673,5856,transfer,4.8958,2025-11-14 03:25:57
45674,5856,login,3.557,2025-09-06 05:33:14
45675,5856,slow_query,0.0341,2025-05-14 14:31:15
45676,5856,slow_query,1.3114,2025-07-09 10:15:08
45677,5857,suspicious_activity,0.8782,2025-06-05 20:58:27
45678,5857,withdrawal,1.3894,2025-10-17 20:26:21
45679,5857,logout,2.2077,2025-10-31 10:34:47
45680,5857,logout,0.7258,2025-10-20 00:04:10
45681,5857,login,4.1664,2025-05-14 09:40:15
45682,6984,login,3.5846,2025-10-01 10:31:42
45683,6984,transfer,0.5758,2025-05-09 22:11:29
45684,6984,transfer,0.7164,2025-10-17 18:50:19
45685,6984,suspicious_activity,4.2256,2025-07-01 14:14:49
45686,12888,logout,1.8066,2025-04-07 06:56:42
45687,12888,logout,3.2346,2025-04-01 08:26:14
45688,12888,login,3.5414,2025-07-15 06:55:08
45689,12888,suspicious_activity,3.6344,2025-02-26 07:33:41
45690,12889,slow_query,1.6733,2025-05-30 09:03:33
45691,12889,deposit,0.1221,2025-04-06 06:29:30
45692,12889,failed_login,0.8538,2025-11-25 09:15:31
45693,6009,transfer,1.049,2025-04-01 01:55:42
45694,6009,logout,3.1392,2025-02-13 17:26:00
45695,6009,login,0.1793,2025-02-25 16:16:58
45696,6009,withdrawal,2.6489,2025-10-16 08:36:45
45697,6010,suspicious_activity,1.6252,2024-12-22 11:50:40
45698,6010,deposit,3.756,2024-12-29 13:55:26
45699,6010,slow_query,0.122,2024-12-28 07:55:01
45700,6011,withdrawal,2.8757,2025-05-12 01:52:01
45701,6011,withdrawal,0.3997,2025-08-31 14:52:22
45702,6011,suspicious_activity,2.5564,2025-10-17 02:53:21
45703,6011,withdrawal,1.2425,2025-06-22 00:07:47
45704,6011,deposit,1.7528,2025-05-17 13:37:17
45705,2016,suspicious_activity,1.5091,2025-05-06 15:10:17
45706,2016,failed_login,0.4642,2025-06-27 00:51:01
45707,2016,transfer,1.471,2025-05-11 02:37:27
45708,2016,balance_check,4.91,2025-07-09 07:20:35
45709,2016,failed_login,0.2519,2025-07-17 03:52:32
45710,2017,withdrawal,3.6831,2025-11-14 18:37:34
45711,2017,suspicious_activity,0.8539,2025-09-09 21:46:33
45712,2017,logout,4.9692,2025-05-31 04:26:57
45713,2017,balance_check,2.9195,2025-03-18 00:42:13
45714,2017,suspicious_activity,0.4145,2025-04-28 09:25:45
45715,2018,suspicious_activity,4.8608,2025-02-02 23:53:43
45716,2018,withdrawal,2.4883,2025-11-06 02:18:11
45717,2018,login,3.4338,2025-09-18 14:15:30
45718,3360,slow_query,0.3442,2025-03-12 18:14:38
45719,3360,logout,3.2385,2025-07-05 23:39:37
45720,3360,transfer,0.9318,2025-01-30 18:19:21
45721,3360,login,3.248,2025-02-14 01:05:16
45722,11464,deposit,2.2014,2025-01-30 02:44:14
45723,11464,failed_login,2.4844,2025-04-28 19:01:21
45724,11464,deposit,4.9996,2025-09-09 23:05:33
45725,11464,logout,3.7404,2025-11-08 13:01:50
45726,11465,suspicious_activity,2.3792,2025-04-22 16:15:00
45727,11465,balance_check,2.8369,2025-01-31 04:34:32
45728,11465,logout,1.1054,2025-02-20 04:19:49
45729,11465,login,4.4967,2025-03-15 15:19:50
45730,988,withdrawal,3.9353,2025-11-20 06:09:25
45731,988,slow_query,2.9017,2025-07-28 06:46:55
45732,988,balance_check,4.0988,2025-03-06 17:55:30
45733,988,transfer,2.3146,2025-01-27 15:09:06
45734,19667,transfer,2.4159,2025-07-29 08:06:41
45735,19667,logout,3.4664,2025-08-02 14:01:28
45736,19667,transfer,4.1765,2025-06-13 21:34:30
45737,19668,failed_login,4.9645,2025-10-05 03:16:24
45738,19668,balance_check,0.7358,2025-10-27 13:59:58
45739,19668,login,4.5442,2025-09-12 08:06:43
45740,19668,failed_login,2.1633,2025-07-07 23:39:44
45741,19668,transfer,4.1247,2025-09-10 17:40:16
45742,19669,withdrawal,3.9696,2025-02-24 02:44:40
45743,19669,suspicious_activity,4.696,2025-10-31 10:51:26
45744,19669,logout,3.4553,2025-06-02 08:55:35
45745,19669,logout,3.1481,2025-05-09 11:50:47
45746,3598,slow_query,3.0447,2025-02-12 22:23:53
45747,3598,slow_query,1.4882,2025-12-12 16:09:24
45748,3598,login,0.3141,2025-03-12 19:16:02
45749,3598,balance_check,4.1864,2025-01-09 03:59:32
45750,3598,suspicious_activity,0.434,2025-02-13 02:42:32
45751,3599,suspicious_activity,3.6446,2025-08-14 07:09:55
45752,3599,failed_login,1.7633,2025-08-31 01:13:13
45753,3599,suspicious_activity,0.5013,2025-04-14 05:33:50
45754,850,login,1.8664,2025-12-09 00:17:41
45755,850,login,3.9107,2025-07-05 23:21:10
45756,850,logout,1.1561,2025-10-17 14:26:41
45757,850,slow_query,3.2269,2025-01-11 20:40:52
45758,850,slow_query,4.2464,2025-02-21 09:42:27
45759,851,balance_check,3.4795,2025-11-16 00:43:23
45760,851,balance_check,0.925,2025-12-13 13:06:34
45761,851,failed_login,3.5674,2025-05-31 14:06:53
45762,851,balance_check,0.8833,2025-11-27 06:58:11
45763,851,balance_check,3.0082,2025-11-09 03:57:35
45764,843,logout,4.2557,2025-02-24 17:47:54
45765,843,login,2.3767,2025-05-29 03:33:20
45766,843,balance_check,3.5581,2025-02-22 16:15:25
45767,843,suspicious_activity,2.38,2025-09-08 06:05:57
45768,844,transfer,3.9756,2025-03-28 15:10:24
45769,844,login,2.7362,2025-09-29 05:41:53
45770,844,logout,2.3294,2025-12-05 22:45:55
45771,7695,withdrawal,2.9418,2025-11-08 22:17:40
45772,7695,suspicious_activity,3.0032,2025-05-16 10:51:34
45773,7695,failed_login,3.4591,2025-06-04 01:30:31
45774,7695,failed_login,3.3207,2025-02-24 07:36:33
45775,7696,logout,2.9898,2025-11-17 21:44:35
45776,7696,balance_check,4.4495,2025-09-22 09:04:02
45777,7696,deposit,2.6676,2025-01-12 21:55:55
45778,7696,suspicious_activity,3.414,2025-07-05 05:12:52
45779,7349,slow_query,1.1417,2025-05-17 02:46:32
45780,7349,balance_check,2.0984,2025-08-29 14:11:04
45781,7349,suspicious_activity,4.9668,2025-08-21 07:12:24
45782,7350,failed_login,3.8794,2025-07-26 20:57:05
45783,7350,balance_check,3.9223,2025-10-03 08:42:39
45784,7350,deposit,3.227,2025-09-22 08:57:27
45785,7350,login,2.4308,2025-06-11 09:21:05
45786,4825,transfer,4.1468,2025-12-05 17:10:51
45787,4825,deposit,1.5524,2025-12-09 23:24:26
45788,4825,transfer,4.8983,2025-02-28 23:27:15
45789,4825,slow_query,3.6326,2025-06-29 20:50:29
45790,18597,balance_check,1.7607,2025-08-17 21:58:45
45791,18597,suspicious_activity,4.0414,2025-02-20 09:42:51
45792,18597,failed_login,2.2959,2025-02-21 14:47:31
45793,18597,slow_query,4.4558,2025-07-31 10:48:05
45794,18597,suspicious_activity,2.1805,2025-07-10 12:41:21
45795,18598,withdrawal,2.1271,2025-03-14 01:55:38
45796,18598,failed_login,3.9924,2025-09-29 22:42:50
45797,18598,transfer,1.3854,2025-06-06 01:04:35
45798,5459,failed_login,4.8553,2025-09-08 02:01:37
45799,5459,login,1.4784,2025-06-29 02:35:25
45800,5459,withdrawal,4.383,2025-02-15 01:18:03
45801,5459,logout,4.1261,2025-07-11 11:41:46
45802,5459,deposit,1.5698,2025-07-05 13:41:57
45803,5460,balance_check,4.8107,2025-11-12 13:33:54
45804,5460,login,3.1122,2025-01-25 03:42:07
45805,5460,withdrawal,4.2224,2025-05-06 06:01:13
45806,5460,withdrawal,2.4252,2025-01-15 11:03:31
45807,5461,slow_query,1.4989,2025-09-14 21:24:11
45808,5461,deposit,4.3683,2025-09-20 04:55:28
45809,5461,deposit,2.9306,2025-02-10 18:29:26
45810,5461,slow_query,1.4898,2025-03-12 04:44:24
45811,5461,withdrawal,1.9659,2025-01-30 23:23:55
45812,1245,transfer,3.4034,2025-01-11 11:32:23
45813,1245,slow_query,3.2225,2025-11-04 06:47:09
45814,1245,suspicious_activity,4.797,2025-04-05 08:33:01
45815,1245,deposit,4.5866,2025-12-03 22:57:23
45816,1246,logout,0.5164,2025-08-07 13:46:10
45817,1246,slow_query,0.2666,2025-11-23 13:16:57
45818,1246,logout,0.387,2025-03-03 08:14:33
45819,1246,login,3.7524,2025-12-13 19:18:51
45820,7382,suspicious_activity,2.8891,2025-09-20 05:17:36
45821,7382,login,4.4235,2025-05-02 12:11:12
45822,7382,deposit,3.7159,2025-11-04 10:08:32
45823,7382,logout,4.8517,2025-04-29 03:03:22
45824,7382,suspicious_activity,0.8699,2025-04-25 02:47:13
45825,7383,deposit,0.8167,2025-09-04 12:14:08
45826,7383,slow_query,0.8716,2025-05-07 23:57:08
45827,7383,login,4.4011,2025-07-23 07:23:50
45828,7383,balance_check,2.2984,2025-08-30 13:45:26
45829,7383,slow_query,4.9055,2024-12-31 03:54:26
45830,7384,failed_login,2.7628,2025-09-21 16:23:36
45831,7384,suspicious_activity,1.9815,2025-08-26 17:33:51
45832,7384,suspicious_activity,4.3344,2025-06-13 08:33:44
45833,7861,balance_check,1.9,2025-11-15 17:20:11
45834,7861,withdrawal,3.4014,2025-11-23 03:39:44
45835,7861,login,3.8609,2025-03-31 18:39:11
45836,7861,login,1.4524,2025-07-22 22:20:16
45837,7861,suspicious_activity,1.4741,2025-04-29 17:36:25
45838,5692,slow_query,3.1599,2024-12-30 23:22:31
45839,5692,deposit,3.1186,2025-03-20 10:27:59
45840,5692,withdrawal,2.86,2025-06-03 00:35:47
45841,5693,transfer,0.1442,2024-12-21 13:08:41
45842,5693,balance_check,4.7242,2025-01-07 10:21:21
45843,5693,withdrawal,1.7723,2024-12-22 23:50:55
45844,5693,login,0.0389,2025-01-22 04:24:42
45845,5694,failed_login,0.7987,2025-09-15 22:10:46
45846,5694,balance_check,3.9855,2025-08-03 08:19:35
45847,5694,failed_login,2.6268,2025-01-11 21:16:05
45848,14684,failed_login,1.578,2025-05-16 13:51:28
45849,14684,balance_check,3.2787,2025-04-01 11:33:21
45850,14684,logout,0.6151,2025-10-27 12:40:56
45851,14684,balance_check,0.0906,2025-10-23 07:59:05
45852,14684,withdrawal,2.3045,2025-02-19 20:19:42
45853,14685,withdrawal,4.3877,2025-02-05 04:57:17
45854,14685,failed_login,4.2116,2025-08-19 15:33:48
45855,14685,failed_login,0.6055,2025-11-13 22:33:05
45856,7196,withdrawal,2.7329,2025-08-12 05:57:17
45857,7196,logout,3.1389,2025-11-28 23:18:36
45858,7196,transfer,1.2876,2025-06-03 03:03:11
45859,7196,balance_check,2.9692,2025-04-10 08:33:27
45860,7196,deposit,4.6593,2025-04-16 15:47:17
45861,7197,slow_query,1.9401,2025-10-08 01:26:23
45862,7197,balance_check,2.8946,2025-09-11 14:01:40
45863,7197,login,1.3839,2025-11-12 16:46:46
45864,7197,login,3.0037,2025-01-26 06:18:05
45865,18752,suspicious_activity,2.5943,2025-09-26 10:19:07
45866,18752,login,2.6006,2025-12-14 04:24:43
