account_id,user_id,account_type,balance,created_at
13388,15025,SAVINGS,1023.85,2023-07-01
13389,18661,BUSINESS,4929.76,2025-02-12
13390,19907,SAVINGS,954.59,2022-03-21
13391,9638,SAVINGS,329.77,2023-11-21
13392,16769,BUSINESS,2005.06,2022-08-06
13393,3300,CHECKING,1314.23,2022-04-27
13394,13344,CHECKING,10990.75,2025-03-12
13395,13030,SAVINGS,282.61,2024-05-16
13396,5504,CHECKING,971.65,2022-01-27
13397,1136,SAVINGS,3978.33,2024-11-16
13398,11395,CHECKING,3279.9,2024-07-30
13399,8080,SAVINGS,234.68,2025-03-08
13400,12985,BUSINESS,36.39,2025-07-16
13401,7607,BUSINESS,22142.63,2024-07-17
13402,2188,CHECKING,5376.94,2022-03-26
13403,16721,CHECKING,2273.85,2025-12-13
13404,13796,CHECKING,3178.47,2024-09-24
13405,15811,SAVINGS,1549.98,2023-05-29
13406,10993,CHECKING,2114.64,2022-08-17
13407,1776,CHECKING,5235.48,2024-08-13
13408,12582,CHECKING,10719.87,2025-10-01
13409,16790,SAVINGS,1017.5,2024-05-20
13410,1469,BUSINESS,9174.22,2024-12-25
13411,6691,CHECKING,648.02,2022-11-20
13412,703,CHECKING,1210.31,2023-07-09
13413,3523,CHECKING,189.42,2024-03-15
13414,11499,SAVINGS,758.84,2025-08-06
13415,6055,CHECKING,12462.87,2024-01-22
13416,2120,SAVINGS,3075.74,2024-05-31
13417,8434,SAVINGS,404.24,2023-03-17
13418,15443,SAVINGS,16060.35,2023-01-14
13419,3067,SAVINGS,10559.51,2023-04-30
13420,5071,BUSINESS,7026.01,2022-07-29
13421,1817,BUSINESS,13550.72,2024-02-08
13422,14155,CHECKING,1243.14,2024-02-24
13423,14387,CHECKING,9050.72,2024-01-18
13424,13303,CHECKING,5855.77,2022-11-04
13425,9388,BUSINESS,10191.85,2022-06-14
13426,140,CHECKING,7970.57,2022-07-11
13427,7678,BUSINESS,2127.03,2025-08-12
13428,5858,CHECKING,7444.93,2023-08-15
13429,5138,BUSINESS,1522.15,2025-09-03
13430,3733,BUSINESS,1991.89,2025-03-10
13431,13497,BUSINESS,570.92,2025-05-04
13432,9095,SAVINGS,13672.74,2023-06-30
13433,10976,SAVINGS,1719.52,2025-12-17
13434,5462,BUSINESS,3676.33,2023-02-14
13435,14233,SAVINGS,2482.42,2024-01-17
13436,15282,BUSINESS,16085.4,2022-10-23
13437,395,CHECKING,2040.21,2022-07-05
13438,18155,SAVINGS,7537.7,2025-09-22
13439,7857,BUSINESS,9669.48,2025-05-17
13440,1050,CHECKING,2860.02,2025-09-05
13441,14847,SAVINGS,2375.46,2022-09-16
13442,6121,SAVINGS,6886.59,2024-09-20
13443,7327,CHECKING,12203.26,2025-02-09
13444,14536,BUSINESS,7031.09,2024-08-01
13445,18354,CHECKING,1288.2,2022-08-29
13446,9720,CHECKING,10960.04,2022-04-08
13447,10888,CHECKING,2451.7,2022-12-18
13448,4371,CHECKING,4292.82,2025-10-25
13449,3612,CHECKING,8902.19,2022-01-16
13450,3905,SAVINGS,1043.71,2022-01-12
13451,14434,SAVINGS,7674.21,2024-07-11
13452,11397,BUSINESS,4533.72,2025-06-19
13453,11974,CHECKING,11190.62,2021-12-31
13454,276,CHECKING,943.53,2023-12-26
13455,5127,BUSINESS,2729.52,2024-03-29
13456,12239,SAVINGS,8944.11,2023-12-27
13457,18420,CHECKING,97.1,2022-11-26
13458,17420,CHECKING,595.05,2022-07-27
13459,8747,CHECKING,23316.76,2024-04-01
13460,3035,SAVINGS,1645.26,2024-03-24
13461,6258,CHECKING,18554.23,2023-07-14
13462,19225,BUSINESS,1007.71,2024-08-29
13463,17897,BUSINESS,2239.99,2023-12-27
13464,14222,BUSINESS,6989.19,2025-08-23
13465,5680,CHECKING,5361.48,2022-12-05
13466,18394,CHECKING,4350.88,2023-10-26
13467,19553,SAVINGS,3774.04,2023-03-25
13468,13080,SAVINGS,9271.59,2023-10-16
13469,10278,CHECKING,1339.06,2025-07-26
13470,818,SAVINGS,2921.2,2025-05-11
13471,12547,BUSINESS,844.77,2024-12-25
13472,6131,CHECKING,4530.98,2024-01-23
13473,11333,SAVINGS,1442.04,2024-10-19
13474,12000,SAVINGS,2031.14,2023-12-19
13475,15813,BUSINESS,3186.2,2023-10-04
13476,14639,BUSINESS,135.68,2022-11-20
13477,11903,SAVINGS,482.21,2025-06-05
13478,19171,SAVINGS,5790.68,2022-01-23
13479,15553,BUSINESS,2801.57,2022-08-08
13480,8208,BUSINESS,10004.64,2023-06-03
13481,10964,SAVINGS,5931.84,2022-06-08
13482,2193,SAVINGS,40.67,2023-01-26
13483,14888,SAVINGS,4794.85,2024-01-09
13484,8753,CHECKING,492.06,2022-12-31
13485,10953,BUSINESS,7591.89,2025-10-24
13486,652,BUSINESS,23842.97,2024-06-29
13487,2168,BUSINESS,3787.88,2025-06-12
13488,16139,CHECKING,5740.79,2022-03-16
13489,5227,SAVINGS,1354.55,2024-10-31
13490,6468,CHECKING,2877.69,2022-02-23
13491,13661,SAVINGS,9693.02,2024-03-26
13492,13000,CHECKING,916.15,2024-10-20
13493,12344,SAVINGS,1543.07,2022-05-25
13494,10481,SAVINGS,2947.84,2024-12-09
13495,14141,CHECKING,6228.3,2023-03-20
13496,8136,SAVINGS,2357.09,2023-05-05
13497,4625,SAVINGS,13136.89,2023-09-05
13498,8576,CHECKING,496.1,2022-12-08
13499,1283,BUSINESS,2316.56,2025-10-27
13500,16714,SAVINGS,6171.37,2023-09-01
13501,80,SAVINGS,1280.83,2023-09-07
13502,8840,BUSINESS,5341.58,2025-09-01
13503,3544,SAVINGS,896.93,2023-09-07
13504,19100,BUSINESS,288.04,2025-07-13
13505,14508,SAVINGS,644.94,2025-09-11
13506,18297,BUSINESS,13295.21,2024-12-18
13507,8929,SAVINGS,4012.03,2025-12-01
13508,18205,BUSINESS,7956.66,2025-09-06
13509,8228,SAVINGS,2022.24,2022-04-10
13510,14662,CHECKING,4490.52,2025-07-28
13511,18148,BUSINESS,3415.51,2022-03-26
13512,3913,SAVINGS,14569.65,2022-06-29
13513,13168,BUSINESS,6883.2,2022-06-15
13514,3604,CHECKING,6556.73,2022-08-10
13515,19710,SAVINGS,237.31,2023-02-26
13516,272,BUSINESS,3988.87,2023-08-10
13517,466,BUSINESS,3146.09,2025-10-13
13518,594,CHECKING,13144.5,2025-10-27
13519,16876,BUSINESS,1487.6,2025-04-10
13520,19424,BUSINESS,1572.41,2024-01-03
13521,391,CHECKING,2649.59,2025-10-07
13522,16642,SAVINGS,1394.4,2024-06-01
13523,17908,SAVINGS,691.62,2022-04-25
13524,8775,SAVINGS,9739.08,2025-09-28
13525,6311,SAVINGS,4085.36,2023-07-28
13526,9261,BUSINESS,9879.47,2022-05-24
13527,825,CHECKING,8893.27,2022-11-01
13528,1093,BUSINESS,1656.72,2022-09-13
13529,3681,BUSINESS,3967.46,2024-12-31
13530,1581,CHECKING,434.43,2024-06-18
13531,12343,BUSINESS,12340.36,2025-05-09
13532,7254,CHECKING,2589.78,2022-01-13
13533,16981,BUSINESS,2501.71,2025-06-05
13534,14160,BUSINESS,1803.09,2022-11-21
13535,19343,SAVINGS,3087.08,2025-05-12
13536,6042,SAVINGS,1450.15,2025-09-22
13537,7731,SAVINGS,2348.84,2023-10-07
13538,3186,CHECKING,8045.87,2024-11-20
13539,13594,BUSINESS,8986.54,2022-11-13
13540,9944,CHECKING,1813.34,2023-04-08
13541,723,SAVINGS,3165.1,2023-10-19
13542,2461,SAVINGS,10350.22,2025-09-23
13543,9523,CHECKING,270.56,2022-03-04
13544,14681,CHECKING,10997.66,2023-10-10
13545,8464,SAVINGS,1237.08,2023-07-25
13546,16572,SAVINGS,5674.4,2025-08-07
13547,4884,BUSINESS,4367.97,2024-10-10
13548,11362,BUSINESS,4025.32,2024-09-16
13549,17161,SAVINGS,9807.77,2023-01-21
13550,12994,SAVINGS,535.54,2022-03-23
13551,1690,CHECKING,2131.11,2025-01-23
13552,8765,BUSINESS,3863.69,2025-07-13
13553,16688,BUSINESS,8337.69,2023-08-25
13554,8634,BUSINESS,1219.56,2025-09-28
13555,10520,BUSINESS,8120.98,2022-03-02
13556,2453,SAVINGS,2551.12,2023-08-22
13557,12740,SAVINGS,1046.91,2022-02-19
13558,18964,SAVINGS,7114.51,2025-11-28
13559,16,SAVINGS,476.49,2022-12-29
13560,7344,SAVINGS,3615.63,2022-09-17
13561,8511,BUSINESS,330.04,2024-09-16
13562,14180,CHECKING,2203.53,2024-04-02
13563,13673,BUSINESS,4594.93,2023-12-20
13564,11599,CHECKING,4060.95,2023-10-16
13565,3932,CHECKING,2593.07,2022-01-03
13566,12804,CHECKING,2802.25,2022-03-20
13567,16089,BUSINESS,1285.89,2023-05-22
13568,3164,SAVINGS,3042.95,2022-02-25
13569,744,CHECKING,15315.22,2023-03-21
13570,18832,BUSINESS,9500.72,2024-10-07
13571,11317,SAVINGS,784.63,2022-10-07
13572,9936,SAVINGS,151.17,2025-04-03
13573,16427,BUSINESS,13554.6,2025-10-19
13574,12980,CHECKING,3740.65,2024-12-06
13575,3291,CHECKING,3859.2,2023-03-01
13576,8870,CHECKING,7586.98,2022-08-28
13577,1294,BUSINESS,1889.41,2025-06-23
13578,12636,SAVINGS,3288.01,2022-12-13
13579,18467,CHECKING,17314.76,2025-03-12
13580,6227,SAVINGS,5575.98,2022-11-23
13581,4165,SAVINGS,834.67,2024-06-26
13582,753,CHECKING,714.89,2025-08-01
13583,4842,CHECKING,1142.44,2024-06-26
13584,18108,CHECKING,7277.4,2025-01-04
13585,12634,CHECKING,1750.46,2022-10-27
13586,3082,SAVINGS,108.1,2025-07-04
13587,13541,SAVINGS,14427.61,2024-10-29
13588,7130,BUSINESS,929.92,2023-05-30
13589,18629,CHECKING,48.02,2025-03-20
13590,11897,CHECKING,1353.35,2022-12-20
13591,8235,CHECKING,1339.59,2025-11-16
13592,17829,CHECKING,2740.95,2023-02-23
13593,3886,BUSINESS,12653.07,2022-02-25
13594,437,BUSINESS,10567.47,2024-05-22
13595,10582,BUSINESS,3052.26,2022-04-01
13596,6557,BUSINESS,2645.8,2025-03-10
13597,8042,CHECKING,4048.51,2023-03-06
13598,1185,BUSINESS,1394.96,2021-12-21
13599,7185,CHECKING,267.98,2024-03-21
13600,8890,BUSINESS,14002.81,2025-01-23
13601,9151,SAVINGS,1033.27,2023-12-09
13602,15527,BUSINESS,1105.73,2025-12-03
13603,17381,CHECKING,3197.66,2023-02-20
13604,18501,BUSINESS,3382.56,2023-01-13
13605,16710,SAVINGS,93.03,2025-07-01
13606,19318,SAVINGS,800.58,2022-11-30
13607,498,CHECKING,2375.32,2024-07-19
13608,12553,CHECKING,5755.81,2023-06-25
13609,12482,BUSINESS,1296.56,2025-03-08
13610,6428,SAVINGS,2749.69,2023-02-06
13611,12140,BUSINESS,4074.82,2025-11-17
13612,19593,CHECKING,10972.8,2023-02-23
13613,4656,CHECKING,1973.15,2025-11-11
13614,14274,BUSINESS,716.8,2025-05-23
13615,5349,SAVINGS,3359.59,2024-11-12
13616,7865,CHECKING,6866.33,2024-07-04
13617,17658,SAVINGS,581.88,2023-06-12
13618,2717,SAVINGS,2764.17,2022-12-20
13619,15402,CHECKING,89.73,2025-09-06
13620,7560,CHECKING,170.68,2022-08-30
13621,4023,BUSINESS,3298.11,2025-12-04
13622,6746,BUSINESS,1770.51,2024-12-17
13623,19902,BUSINESS,9325.11,2022-08-30
13624,11285,CHECKING,4608.46,2025-02-05
13625,15411,BUSINESS,3025.07,2024-09-27
13626,1073,SAVINGS,2620.7,2023-06-04
13627,4398,BUSINESS,3438.27,2023-06-20
13628,582,SAVINGS,206.4,2024-01-15
13629,14889,CHECKING,11164.99,2025-07-21
13630,2644,BUSINESS,31894.93,2025-08-13
13631,877,CHECKING,1001.33,2024-03-04
13632,4259,BUSINESS,641.34,2023-02-05
13633,9706,CHECKING,774.96,2022-03-05
13634,581,SAVINGS,5409.17,2023-11-08
13635,12668,BUSINESS,5415.28,2022-06-19
13636,18724,CHECKING,9416.88,2025-08-14
13637,8765,CHECKING,6968.13,2023-01-22
13638,7315,CHECKING,2986.36,2025-05-16
13639,6998,CHECKING,4744.78,2024-11-27
13640,3129,BUSINESS,5828.32,2025-06-08
13641,9237,BUSINESS,3594.75,2024-06-07
13642,8085,BUSINESS,3227.99,2022-05-08
13643,2400,SAVINGS,5179.56,2022-08-30
13644,7110,SAVINGS,4076.29,2025-09-19
13645,7810,BUSINESS,5163.31,2022-01-29
13646,4054,BUSINESS,4744.78,2024-07-27
13647,14130,BUSINESS,6350.5,2024-12-12
13648,13991,CHECKING,5147.35,2023-11-13
13649,18780,BUSINESS,3667.16,2025-04-16
13650,1637,CHECKING,5725.33,2024-09-29
13651,13830,BUSINESS,2984.48,2025-07-05
13652,15937,BUSINESS,1383.19,2024-06-19
13653,8422,CHECKING,7.1,2023-09-13
13654,15797,BUSINESS,4104.5,2025-10-15
13655,4449,SAVINGS,4465.99,2023-03-17
13656,3198,SAVINGS,17886.51,2024-04-02
13657,2016,CHECKING,2243.0,2024-11-03
13658,51,BUSINESS,2505.48,2024-12-24
13659,7552,BUSINESS,1126.98,2023-03-30
13660,8203,SAVINGS,365.73,2025-11-13
13661,15345,BUSINESS,7409.72,2024-11-04
13662,5683,CHECKING,1436.28,2023-10-08
13663,585,SAVINGS,4694.02,2025-06-11
13664,17900,CHECKING,5820.12,2025-10-28
13665,15361,BUSINESS,3186.07,2025-01-22
13666,15588,BUSINESS,10451.59,2022-04-07
13667,11331,BUSINESS,2933.09,2023-06-06
13668,7265,SAVINGS,1676.72,2022-04-24
13669,9258,SAVINGS,11317.57,2022-07-03
13670,4367,CHECKING,9886.75,2025-08-09
13671,6939,BUSINESS,895.87,2022-07-18
13672,7405,BUSINESS,131.52,2023-08-18
13673,4250,SAVINGS,471.47,2022-07-08
13674,8641,SAVINGS,1688.2,2025-11-01
13675,11800,CHECKING,17924.36,2025-07-21
13676,15627,CHECKING,4088.07,2022-05-26
13677,5947,CHECKING,2336.13,2024-03-15
13678,14949,CHECKING,10978.35,2025-08-14
13679,11866,CHECKING,3017.78,2024-03-16
13680,11111,SAVINGS,1893.42,2022-06-12
13681,5402,SAVINGS,14169.73,2022-03-08
13682,17078,BUSINESS,9469.55,2022-08-10
13683,11282,SAVINGS,9278.88,2025-11-30
13684,3056,SAVINGS,3590.12,2024-06-14
13685,9240,BUSINESS,7789.89,2024-07-16
13686,10126,CHECKING,988.31,2024-05-05
13687,1142,SAVINGS,4257.47,2025-06-13
13688,12402,SAVINGS,20627.91,2022-01-25
13689,17408,SAVINGS,1719.21,2022-03-15
13690,19086,CHECKING,7907.95,2025-12-02
13691,17506,CHECKING,3371.42,2023-05-24
13692,17761,BUSINESS,203.1,2024-09-25
13693,9757,SAVINGS,7198.88,2024-03-21
13694,519,BUSINESS,923.04,2022-02-22
13695,9351,CHECKING,4991.21,2025-03-25
13696,10854,BUSINESS,447.79,2022-02-17
13697,19263,BUSINESS,14674.82,2023-05-05
13698,8081,CHECKING,1724.61,2023-11-07
13699,16482,BUSINESS,1283.92,2024-09-21
13700,10194,CHECKING,691.35,2022-08-15
13701,15559,SAVINGS,14594.06,2024-12-08
13702,12561,BUSINESS,6222.3,2023-11-24
13703,8010,BUSINESS,6767.41,2023-07-07
13704,19325,SAVINGS,3459.79,2025-08-24
13705,17244,CHECKING,3219.19,2023-03-12
13706,7909,SAVINGS,582.79,2023-08-30
13707,1789,SAVINGS,4103.1,2023-07-28
13708,10396,CHECKING,1417.9,2024-02-13
13709,13347,SAVINGS,18893.0,2023-07-19
13710,13753,BUSINESS,7962.44,2023-12-23
13711,15539,BUSINESS,2663.58,2022-12-24
13712,9497,CHECKING,820.49,2024-07-18
13713,14586,BUSINESS,7693.31,2023-12-29
13714,14820,BUSINESS,650.85,2023-03-24
13715,2237,BUSINESS,1049.49,2023-02-24
13716,18662,BUSINESS,1188.24,2022-04-19
13717,14239,SAVINGS,4069.69,2025-06-05
13718,13575,BUSINESS,7733.65,2024-03-28
13719,2570,SAVINGS,1886.68,2022-02-13
13720,18816,CHECKING,442.35,2024-10-09
13721,9522,BUSINESS,3123.13,2024-03-14
13722,10749,BUSINESS,6893.82,2025-07-27
13723,4426,BUSINESS,1252.98,2025-09-02
13724,2119,SAVINGS,1241.82,2022-05-27
13725,18360,CHECKING,14708.78,2025-06-12
13726,14360,SAVINGS,15412.31,2025-09-03
13727,7526,BUSINESS,23264.31,2023-10-12
13728,10886,BUSINESS,8242.44,2024-01-29
13729,1693,SAVINGS,1042.41,2024-07-18
13730,9201,CHECKING,1191.17,2023-08-04
13731,7005,CHECKING,2079.28,2024-05-06
13732,15972,BUSINESS,1914.6,2024-01-06
13733,13846,SAVINGS,15678.16,2024-01-21
13734,13141,BUSINESS,7781.24,2022-05-27
13735,6446,BUSINESS,6436.93,2022-11-16
13736,19118,CHECKING,1028.75,2024-01-23
13737,11570,CHECKING,12013.44,2022-04-24
13738,18440,BUSINESS,8797.54,2022-05-16
13739,16170,BUSINESS,893.49,2025-02-07
13740,15230,BUSINESS,10246.32,2025-08-23
13741,2815,BUSINESS,1588.97,2022-03-28
13742,15686,BUSINESS,421.64,2022-07-20
13743,5037,SAVINGS,5347.53,2023-06-22
13744,667,SAVINGS,5303.76,2023-09-16
13745,18028,BUSINESS,498.73,2023-08-04
13746,4042,SAVINGS,1919.88,2024-04-07
13747,989,SAVINGS,24678.42,2024-05-03
13748,8373,SAVINGS,5672.65,2023-09-22
13749,16536,CHECKING,6548.06,2025-01-02
13750,13639,BUSINESS,1197.11,2024-02-21
13751,1891,CHECKING,410.29,2025-03-28
13752,5971,CHECKING,1621.05,2024-12-27
13753,2812,CHECKING,1431.07,2023-07-29
13754,16006,CHECKING,1336.42,2023-08-02
13755,19208,CHECKING,1070.64,2023-07-25
13756,3529,CHECKING,4275.46,2023-11-06
13757,19094,SAVINGS,1988.25,2023-07-20
13758,18516,BUSINESS,8583.59,2025-05-04
13759,13027,CHECKING,1016.38,2023-10-13
13760,3217,BUSINESS,3123.96,2025-03-14
13761,460,BUSINESS,68.76,2022-10-26
13762,16753,SAVINGS,3285.83,2023-10-27
13763,52,BUSINESS,287.29,2024-05-29
13764,8690,BUSINESS,19021.12,2024-05-24
13765,11569,BUSINESS,7817.36,2024-10-22
13766,15852,SAVINGS,3367.82,2024-01-16
13767,8943,SAVINGS,452.84,2023-11-25
13768,5718,CHECKING,4487.9,2022-03-08
13769,9601,BUSINESS,7109.89,2022-03-07
13770,19305,CHECKING,1058.03,2022-08-04
13771,13879,CHECKING,4199.06,2025-05-01
13772,4211,BUSINESS,8415.72,2023-03-24
13773,9746,BUSINESS,7310.43,2025-10-16
13774,6501,SAVINGS,8122.56,2025-02-27
13775,11316,SAVINGS,10573.21,2024-06-15
13776,14964,SAVINGS,13877.53,2022-04-09
13777,19213,CHECKING,2600.35,2024-01-23
13778,5089,BUSINESS,4205.56,2022-09-14
13779,10876,SAVINGS,7818.97,2023-10-31
13780,5900,BUSINESS,5972.42,2024-04-13
13781,7116,CHECKING,27040.92,2024-02-19
13782,6740,SAVINGS,68.86,2022-05-20
13783,10734,SAVINGS,2193.56,2023-02-18
13784,14157,CHECKING,1649.66,2022-06-01
13785,12228,BUSINESS,1521.2,2022-02-09
13786,14664,BUSINESS,1258.55,2023-01-07
13787,15862,CHECKING,6174.29,2025-05-16
13788,14559,SAVINGS,442.84,2023-02-06
13789,8215,BUSINESS,6766.4,2024-05-09
13790,4263,CHECKING,5911.48,2022-11-17
13791,10971,BUSINESS,1443.77,2025-06-17
13792,15798,CHECKING,1457.34,2024-09-19
13793,1576,SAVINGS,4955.89,2022-08-27
13794,2281,SAVINGS,7181.02,2022-01-21
13795,9816,BUSINESS,10456.99,2025-01-03
13796,19343,CHECKING,9557.43,2025-06-04
13797,19637,SAVINGS,16745.35,2024-03-08
13798,8414,SAVINGS,4354.02,2023-12-02
13799,15412,CHECKING,11965.59,2025-05-22
13800,2459,BUSINESS,8264.68,2022-09-05
13801,5975,BUSINESS,11253.17,2025-05-14
13802,978,CHECKING,58.47,2021-12-28
13803,2797,BUSINESS,16892.73,2024-04-30
13804,18889,BUSINESS,3207.81,2023-10-05
13805,1155,CHECKING,8001.97,2023-11-09
13806,8658,CHECKING,680.27,2021-12-20
13807,12880,BUSINESS,2520.42,2023-04-11
13808,13511,BUSINESS,1583.57,2023-01-17
13809,16304,BUSINESS,1724.15,2024-07-31
13810,8945,CHECKING,657.7,2025-02-27
13811,4967,BUSINESS,8193.4,2022-06-03
13812,2953,CHECKING,46.43,2022-12-04
13813,3923,SAVINGS,1873.51,2022-08-05
13814,9498,SAVINGS,958.29,2023-04-11
13815,12067,CHECKING,4446.28,2022-07-13
13816,13868,BUSINESS,1466.84,2024-10-09
13817,8028,BUSINESS,1498.76,2022-12-10
13818,1653,SAVINGS,3350.46,2024-11-25
13819,5035,CHECKING,5287.67,2023-12-01
13820,6463,CHECKING,646.59,2025-05-10
13821,18771,CHECKING,964.96,2022-12-10
13822,4732,CHECKING,1419.61,2023-01-19
13823,10680,BUSINESS,18200.11,2025-02-19
13824,14598,BUSINESS,2530.46,2023-10-01
13825,12444,CHECKING,4568.85,2022-11-19
13826,6780,CHECKING,1382.34,2025-04-25
13827,345,CHECKING,3371.23,2025-01-07
13828,18358,SAVINGS,385.05,2023-05-09
13829,1815,BUSINESS,176.8,2024-02-17
13830,16359,SAVINGS,3162.46,2024-10-08
13831,17125,BUSINESS,2542.97,2024-11-12
13832,7340,BUSINESS,736.01,2024-01-10
13833,19510,CHECKING,5817.38,2022-07-30
13834,15115,CHECKING,24740.76,2025-01-21
13835,8783,BUSINESS,2517.98,2022-05-15
13836,13606,BUSINESS,4898.26,2025-03-18
13837,2359,SAVINGS,16480.94,2024-11-18
13838,12416,SAVINGS,8905.14,2025-02-21
13839,8530,BUSINESS,3113.93,2024-12-21
13840,19907,SAVINGS,6687.32,2025-04-26
13841,13268,BUSINESS,685.6,2023-03-03
13842,7751,SAVINGS,3588.26,2024-10-23
13843,18780,CHECKING,1636.0,2025-02-05
13844,5769,CHECKING,878.7,2022-02-07
13845,10937,CHECKING,2778.08,2025-01-21
13846,9769,CHECKING,702.14,2024-01-02
13847,7307,BUSINESS,6002.98,2022-10-05
13848,1254,BUSINESS,3046.24,2022-11-06
13849,10433,SAVINGS,3787.3,2024-12-16
13850,19830,CHECKING,791.32,2023-01-20
13851,12886,CHECKING,752.79,2022-04-02
13852,7134,SAVINGS,4378.33,2025-02-14
13853,2021,BUSINESS,21001.78,2023-12-24
13854,12907,SAVINGS,506.02,2023-08-28
13855,12782,SAVINGS,1682.48,2023-07-09
13856,3871,SAVINGS,10180.34,2023-08-30
13857,11754,BUSINESS,375.08,2024-01-07
13858,2531,CHECKING,10432.76,2024-06-28
13859,8487,SAVINGS,3714.69,2025-07-19
13860,14593,BUSINESS,2623.5,2023-09-26
13861,15150,BUSINESS,1853.0,2022-01-11
13862,1818,CHECKING,1762.83,2024-07-12
13863,16431,SAVINGS,1824.99,2022-03-26
13864,2963,SAVINGS,10805.56,2025-03-21
13865,11926,SAVINGS,6433.06,2022-04-07
13866,15612,BUSINESS,5539.12,2022-02-14
13867,8073,BUSINESS,8016.02,2025-04-22
13868,13619,CHECKING,1486.07,2025-05-09
13869,5246,CHECKING,4812.23,2025-04-29
13870,5348,BUSINESS,3081.54,2023-05-02
13871,10385,BUSINESS,7626.44,2025-07-09
13872,17830,CHECKING,1849.93,2022-06-04
13873,14440,CHECKING,5152.6,2024-01-30
13874,15363,BUSINESS,10694.36,2023-12-03
13875,2006,CHECKING,2572.08,2025-01-16
13876,11815,CHECKING,344.73,2022-12-07
13877,16936,BUSINESS,3628.88,2023-08-02
13878,19162,BUSINESS,2123.03,2022-09-08
13879,1211,CHECKING,5577.15,2025-03-18
13880,2922,SAVINGS,15083.04,2023-11-23
13881,19262,BUSINESS,3323.85,2024-10-16
13882,12589,BUSINESS,3138.58,2023-07-12
13883,19705,SAVINGS,5315.04,2025-09-02
13884,10672,CHECKING,546.27,2022-06-15
13885,17993,SAVINGS,1461.84,2022-07-09
13886,15672,SAVINGS,12565.25,2023-04-23
13887,1627,BUSINESS,5542.44,2022-04-20
13888,4172,BUSINESS,67.68,2022-06-10
13889,8104,SAVINGS,1144.71,2023-08-05
13890,3437,SAVINGS,5741.7,2022-02-15
13891,4217,CHECKING,7228.08,2023-11-10
13892,16690,BUSINESS,9158.52,2025-11-21
13893,6391,CHECKING,1727.8,2023-10-18
13894,8580,CHECKING,13370.32,2023-10-19
13895,646,SAVINGS,4025.39,2024-03-31
13896,2109,SAVINGS,5962.51,2024-06-19
13897,14240,BUSINESS,4540.85,2022-02-22
13898,17556,CHECKING,654.76,2022-02-18
13899,2482,CHECKING,16499.71,2023-11-10
13900,16375,CHECKING,655.53,2025-01-01
13901,2740,BUSINESS,1471.06,2023-01-06
13902,4438,BUSINESS,8400.05,2023-06-18
13903,19908,SAVINGS,4819.49,2022-06-16
13904,17246,CHECKING,9105.4,2022-07-08
13905,5662,BUSINESS,3625.63,2022-05-22
13906,12269,SAVINGS,2365.99,2022-09-11
13907,19348,CHECKING,12745.34,2025-10-02
13908,13556,SAVINGS,184.63,2025-03-27
13909,15497,CHECKING,9694.23,2024-10-19
13910,11947,CHECKING,1312.14,2025-05-18
13911,18284,BUSINESS,9443.65,2024-08-07
13912,5129,SAVINGS,749.45,2022-04-29
13913,7213,BUSINESS,4340.11,2025-11-03
13914,12079,CHECKING,10951.1,2023-10-30
13915,4249,BUSINESS,3207.9,2025-09-21
13916,17918,CHECKING,6863.27,2024-10-22
13917,18232,CHECKING,8165.37,2022-01-18
13918,847,CHECKING,6668.4,2024-12-26
13919,6389,SAVINGS,12973.37,2023-09-16
13920,4960,SAVINGS,2960.49,2025-11-03
13921,17923,BUSINESS,950.51,2022-10-08
13922,5811,BUSINESS,244.96,2022-07-03
13923,7301,SAVINGS,1414.87,2023-08-14
13924,11693,SAVINGS,772.74,2025-12-11
13925,17799,CHECKING,4081.65,2024-02-14
13926,17274,BUSINESS,1022.5,2025-09-30
13927,16314,SAVINGS,198.56,2022-09-13
13928,12274,BUSINESS,183.27,2024-11-07
13929,6354,CHECKING,8906.16,2024-09-13
13930,19616,BUSINESS,4475.7,2022-03-25
13931,13433,CHECKING,2216.5,2022-05-20
13932,15874,SAVINGS,11232.35,2024-11-30
13933,13453,BUSINESS,363.91,2024-09-30
13934,10152,BUSINESS,19641.29,2025-03-06
13935,16346,CHECKING,4789.36,2024-01-02
13936,13513,CHECKING,1013.42,2022-02-25
13937,11795,CHECKING,5682.65,2023-06-28
13938,1109,CHECKING,7206.53,2024-06-14
13939,4945,BUSINESS,2804.83,2022-03-04
13940,8041,SAVINGS,9889.21,2023-02-18
13941,322,SAVINGS,816.9,2022-02-09
13942,18043,CHECKING,1634.45,2022-10-17
13943,1615,BUSINESS,490.78,2022-09-26
13944,17903,SAVINGS,1184.17,2022-03-20
13945,17690,CHECKING,1363.83,2025-10-21
13946,10358,CHECKING,12482.86,2023-07-01
13947,10175,CHECKING,406.65,2023-08-20
13948,838,BUSINESS,2787.97,2024-10-21
13949,11090,BUSINESS,3800.7,2024-07-25
13950,3641,BUSINESS,11448.0,2025-11-17
13951,393,CHECKING,30366.02,2025-04-03
13952,17360,SAVINGS,6999.7,2022-09-08
13953,3568,SAVINGS,17666.39,2024-11-08
13954,18417,BUSINESS,7734.69,2022-04-19
13955,18221,BUSINESS,16511.65,2023-04-27
13956,13778,CHECKING,6142.54,2022-06-03
13957,19482,CHECKING,415.62,2025-09-27
13958,8520,CHECKING,2570.16,2022-03-21
13959,16370,CHECKING,5200.74,2023-08-26
